what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1498262903259
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1498262903262
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1498262903275
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1498262903301
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1498262903311
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1498262903346
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1498262903350
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1498262903368
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1498262903376
os,sysinfo,,,"win32",1498262903383
arch,sysinfo,,,"x86_64",1498262903383
ws,sysinfo,,,"win32",1498262903383
locale,sysinfo,,,"zh_CN",1498262903383
processors,sysinfo,,,"4",1498262903384
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1498262903384
java.runtime.version,sysinfo,,,"1.6.0_43-b01",1498262903384
java.specification.name,sysinfo,,,"Java Platform API Specification",1498262903384
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1498262903384
java.specification.version,sysinfo,,,"1.6",1498262903384
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1498262903384
java.version,sysinfo,,,"1.6.0_43",1498262903384
java.vm.info,sysinfo,,,"mixed mode",1498262903384
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1498262903384
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1498262903384
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1498262903384
java.vm.specification.version,sysinfo,,,"1.0",1498262903384
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1498262903384
java.vm.version,sysinfo,,,"20.14-b01",1498262903384
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1498262904518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498262907477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498262909531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498262910823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498262912179
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498262912341
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1498262920291
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1498262920313
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1498262920816
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1498262920819
